sample,label,mode,post_max_sweeps,noise_factor,noise_scale,draw,seconds,checks,sweeps,equilibrated,mean_abs_delta,threshold,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
10,9,base,100.0,0.5,0.01581139,19,0.00395,100,100.0,false,0.017450392,0.0035345794,-4.9484944,-0.6217871,4,false,-2.4413106,0.05,0.05,ecbd346928032ecd
10,9,base,100.0,0.5,0.01581139,20,0.004015,100,100.0,false,0.016219378,0.0030100585,-4.98375,-0.6570425,4,false,-2.4873514,0.0625,0.0625,51ec4a1f47dccc4b
10,9,base,100.0,1.0,0.03162278,1,0.004032,100,100.0,false,0.021597147,0.0045035365,-4.9208984,-0.5941911,1,false,-2.4582496,0.05,0.05,9c04f4eb4a5423b1
10,9,base,100.0,1.0,0.03162278,2,0.003921,100,100.0,false,0.015648723,0.0055613755,-5.037279,-0.71057177,1,false,-2.498238,0.06875,0.06875,2f49eb37a91999d0
10,9,base,100.0,1.0,0.03162278,3,0.003891,100,100.0,false,0.013746738,0.0035974027,-4.9252667,-0.5985594,4,false,-2.4669416,0.05,0.05,3a44b7994390edcb
10,9,base,100.0,1.0,0.03162278,4,0.004068,100,100.0,false,0.01010406,0.00351038,-4.9663887,-0.63968134,4,false,-2.4987357,0.05625,0.05625,106e6d3835b5334a
10,9,base,100.0,1.0,0.03162278,5,0.003936,100,100.0,false,0.011555016,0.0036259412,-4.9415445,-0.61483717,4,false,-2.4535532,0.05,0.05,5cc7f3ab143f0abd
10,9,base,100.0,1.0,0.03162278,6,0.004049,100,100.0,false,0.013149977,0.0037062645,-5.026837,-0.7001295,4,false,-2.5351393,0.06875,0.06875,80a89bb1ea36b88e
10,9,base,100.0,1.0,0.03162278,7,0.004757,100,100.0,false,0.014747739,0.0034587027,-4.9850903,-0.6583829,4,false,-2.488111,0.0625,0.0625,eac54b1027467d5b
10,9,base,100.0,1.0,0.03162278,8,0.003919,100,100.0,false,0.014095426,0.0048202635,-4.9276266,-0.60091925,1,false,-2.3936737,0.05625,0.05625,f6cd282e918ffcbc
10,9,base,100.0,1.0,0.03162278,9,0.004114,100,100.0,false,0.011135101,0.0026129247,-4.955707,-0.6289997,3,false,-2.4873533,0.04375,0.04375,3da8447c5f46dfc4
10,9,base,100.0,1.0,0.03162278,10,0.004158,100,100.0,false,0.013902366,0.0043667676,-4.9529786,-0.62627125,4,false,-2.4048576,0.0625,0.0625,e0349c0779469ee7
10,9,base,100.0,1.0,0.03162278,11,0.003914,100,100.0,false,0.010178566,0.0058420897,-4.9064727,-0.5797653,4,false,-2.464015,0.04375,0.04375,72bc7e7a647e770a
10,9,base,100.0,1.0,0.03162278,12,0.003892,100,100.0,false,0.013612092,0.0028298737,-4.994272,-0.66756487,2,false,-2.5173376,0.0625,0.0625,0382c5ea10ac5e5f
10,9,base,100.0,1.0,0.03162278,13,0.003944,100,100.0,false,0.014370561,0.0035325408,-4.9802785,-0.6535711,4,false,-2.4741352,0.05625,0.05625,f9bc3e7501a92be0
10,9,base,100.0,1.0,0.03162278,14,0.003934,100,100.0,false,0.012887716,0.0051955106,-4.9522467,-0.6255393,1,false,-2.4747777,0.05625,0.05625,857eda8b97111b90
10,9,base,100.0,1.0,0.03162278,15,0.004243,100,100.0,false,0.014783323,0.003768313,-4.968943,-0.64223576,3,false,-2.4781744,0.075,0.075,70ed63aaa7634db9
10,9,base,100.0,1.0,0.03162278,16,0.004258,100,100.0,false,0.013783097,0.0031131506,-4.9406285,-0.61392117,1,false,-2.4972389,0.0625,0.0625,9f9cf4b2f792a4dd
10,9,base,100.0,1.0,0.03162278,17,0.003957,100,100.0,false,0.010828555,0.0055707814,-4.9397583,-0.61305094,4,false,-2.4700668,0.05625,0.05625,998facba0b63f7bc
10,9,base,100.0,1.0,0.03162278,18,0.004105,100,100.0,false,0.009109616,0.0036159994,-4.947495,-0.6207876,1,false,-2.4444942,0.05,0.05,1c27fbece27879ef
10,9,base,100.0,1.0,0.03162278,19,0.004563,100,100.0,false,0.012993276,0.003794539,-4.928868,-0.60216045,1,false,-2.4236035,0.05,0.05,4b7a6e881555004b
10,9,base,100.0,1.0,0.03162278,20,0.004691,100,100.0,false,0.012818754,0.003920448,-4.9766808,-0.6499734,3,false,-2.493739,0.04375,0.04375,bf0fbcbdf498148c
10,9,base,100.0,2.0,0.06324556,1,0.003962,100,100.0,false,0.0100595355,0.0051585557,-4.9256887,-0.5989814,1,false,-2.45717,0.0625,0.0625,5a18d3d37514fd07
10,9,base,100.0,2.0,0.06324556,2,0.004402,100,100.0,false,0.017656624,0.004294312,-4.9655266,-0.6388192,1,false,-2.4964826,0.06875,0.06875,0bf1c503dd65d194
10,9,base,100.0,2.0,0.06324556,3,0.003924,100,100.0,false,0.009720862,0.004455936,-4.9636803,-0.6369729,1,false,-2.4645655,0.05,0.05,297a702532990d1b
10,9,base,100.0,2.0,0.06324556,4,0.003897,100,100.0,false,0.023141503,0.0049625277,-4.9659905,-0.6392832,4,false,-2.464887,0.05625,0.05625,5428fd2bbaa0ce82
10,9,base,100.0,2.0,0.06324556,5,0.003946,100,100.0,false,0.020938456,0.005829585,-5.038721,-0.7120137,1,false,-2.488557,0.0625,0.0625,6a4d7f6097c503d5
10,9,base,100.0,2.0,0.06324556,6,0.003884,100,100.0,false,0.01976937,0.003624332,-4.935872,-0.6091647,1,false,-2.4804788,0.05625,0.05625,92901e37c5022a80
10,9,base,100.0,2.0,0.06324556,7,0.003895,100,100.0,false,0.011081457,0.004041171,-4.960761,-0.6340537,4,false,-2.4957998,0.0625,0.0625,017779d35b5284c5
10,9,base,100.0,2.0,0.06324556,8,0.00395,100,100.0,false,0.013443768,0.0050214888,-4.954961,-0.62825346,1,false,-2.4826672,0.05,0.05,1565a5a53209b919
10,9,base,100.0,2.0,0.06324556,9,0.003915,100,100.0,false,0.010646641,0.004207361,-4.9544463,-0.62773895,4,false,-2.4436126,0.05,0.05,a70abb1ca25ae223
10,9,base,100.0,2.0,0.06324556,10,0.003878,100,100.0,false,0.02090317,0.005594659,-4.9724193,-0.6457119,4,false,-2.42343,0.0875,0.0875,84a709bdcb430e4f
10,9,base,100.0,2.0,0.06324556,11,0.003886,100,100.0,false,0.012144744,0.004713261,-4.9921274,-0.66542006,1,false,-2.441914,0.075,0.075,8480181f254dad6d
10,9,base,100.0,2.0,0.06324556,12,0.004085,100,100.0,false,0.01742673,0.0067854524,-4.924639,-0.59793186,4,false,-2.430212,0.0625,0.0625,1dff3a7433bedbf1
10,9,base,100.0,2.0,0.06324556,13,0.003942,100,100.0,false,0.018835843,0.0038748265,-4.9493403,-0.622633,4,false,-2.4622471,0.05,0.05,45954fa861cf91e3
10,9,base,100.0,2.0,0.06324556,14,0.00419,100,100.0,false,0.010335982,0.0057474854,-4.9811077,-0.65440035,2,false,-2.492109,0.06875,0.06875,a7658942b87ba872
10,9,base,100.0,2.0,0.06324556,15,0.003974,100,100.0,false,0.012669504,0.00430007,-5.0054607,-0.6787534,1,false,-2.5032077,0.06875,0.06875,3e16833311373428
10,9,base,100.0,2.0,0.06324556,16,0.003897,100,100.0,false,0.017077804,0.005622232,-4.9937406,-0.6670332,4,false,-2.4443724,0.0625,0.0625,7be6835023988a95
10,9,base,100.0,2.0,0.06324556,17,0.0039,100,100.0,false,0.0077053905,0.0042410493,-4.915395,-0.5886874,4,false,-2.431072,0.05625,0.05625,dbc21b00ad9ff8ca
10,9,base,100.0,2.0,0.06324556,18,0.003921,100,100.0,false,0.008985579,0.004745579,-4.941879,-0.61517143,1,false,-2.4711976,0.04375,0.04375,3da8447c5f46dfc4
10,9,base,100.0,2.0,0.06324556,19,0.0039,100,100.0,false,0.009042323,0.0037527562,-4.9531593,-0.62645197,4,false,-2.506668,0.04375,0.04375,1d670b7c87bc3f16
10,9,base,100.0,2.0,0.06324556,20,0.004113,100,100.0,false,0.015925825,0.004504025,-4.9213805,-0.59467316,4,false,-2.4399521,0.04375,0.04375,bd17d364f3db631a
10,9,base,100.0,4.0,0.12649111,1,0.002425,52,52.0,true,0.006424725,0.0064340355,-4.8051896,-0.47848225,4,false,-2.4159899,0.05625,0.05625,8ccda7242e1d55e2
10,9,base,100.0,4.0,0.12649111,2,0.004692,100,100.0,false,0.018978834,0.0067305923,-4.95644,-0.6297326,1,false,-2.482407,0.05,0.05,a70abb1ca25ae223
10,9,base,100.0,4.0,0.12649111,3,0.004706,100,100.0,false,0.018743634,0.006241739,-4.999651,-0.6729436,3,false,-2.4438095,0.075,0.075,5297fda7ac866377
10,9,base,100.0,4.0,0.12649111,4,0.002536,61,61.0,true,0.0071587563,0.007361567,-4.828981,-0.50227356,4,false,-2.4450915,0.0375,0.0375,887739cdf87d399b
10,9,base,100.0,4.0,0.12649111,5,0.001869,41,41.0,true,0.0065312386,0.0074530127,-4.6807585,-0.3540511,4,false,-2.4052637,0.05,0.05,2f2b5d46165c904d
10,9,base,100.0,4.0,0.12649111,6,0.003452,81,81.0,true,0.0073590875,0.007568383,-4.945009,-0.61830187,2,false,-2.5012972,0.0625,0.0625,97374dece79cd9bd
10,9,base,100.0,4.0,0.12649111,7,0.003716,80,80.0,true,0.0049159527,0.0066627744,-4.9230356,-0.59632826,2,false,-2.4629197,0.05,0.05,225e43e98410c4e5
10,9,base,100.0,4.0,0.12649111,8,0.00363,77,77.0,true,0.006270528,0.0063426974,-4.9809303,-0.65422297,4,false,-2.46696,0.05625,0.05625,61531183e559f2fa
10,9,base,100.0,4.0,0.12649111,9,0.004617,100,100.0,false,0.011035264,0.006892526,-4.9431653,-0.61645794,4,false,-2.480711,0.06875,0.06875,304a7a1c872d49bc
10,9,base,100.0,4.0,0.12649111,10,0.004634,100,100.0,false,0.017240286,0.005726099,-5.0322533,-0.7055459,2,false,-2.4649565,0.0625,0.0625,135cddab2c58e5eb
10,9,base,100.0,4.0,0.12649111,11,0.004013,100,100.0,false,0.00873816,0.005825901,-4.9343514,-0.6076441,1,false,-2.4284878,0.05625,0.05625,f5d0f64859ab8924
10,9,base,100.0,4.0,0.12649111,12,0.00393,100,100.0,false,0.012062788,0.007367146,-4.9140587,-0.5873513,4,false,-2.3696032,0.0625,0.0625,e1809b63f178150b
10,9,base,100.0,4.0,0.12649111,13,0.003942,100,100.0,false,0.01497674,0.007527578,-4.92766,-0.6009526,4,false,-2.4341643,0.05,0.05,145842f482275a5d
10,9,base,100.0,4.0,0.12649111,14,0.004329,100,100.0,false,0.009867191,0.006829846,-5.010689,-0.6839814,4,false,-2.5216794,0.0625,0.0625,0382c5ea10ac5e5f
10,9,base,100.0,4.0,0.12649111,15,0.003966,100,100.0,false,0.009082913,0.006800747,-4.9696116,-0.6429043,4,false,-2.4777896,0.05,0.05,4b7a6e881555004b
10,9,base,100.0,4.0,0.12649111,16,0.003923,100,100.0,false,0.015729427,0.006459892,-4.9262185,-0.59951115,4,false,-2.5062609,0.0625,0.0625,a495d79193d18c7d
10,9,base,100.0,4.0,0.12649111,17,0.003897,100,100.0,false,0.015683472,0.007383883,-4.950835,-0.62412786,4,false,-2.4162004,0.075,0.075,66a5f99c092d2bcd
10,9,base,100.0,4.0,0.12649111,18,0.003956,100,100.0,false,0.007865965,0.0063236835,-5.021248,-0.6945405,1,false,-2.500406,0.075,0.075,5702f5eb8a4d8cb9
10,9,base,100.0,4.0,0.12649111,19,0.00213,55,55.0,true,0.007244408,0.007520616,-4.7917433,-0.46503592,1,false,-2.452089,0.06875,0.06875,ba200964e6cb9124
10,9,base,100.0,4.0,0.12649111,20,0.00375,100,100.0,false,0.014880896,0.0065610292,-4.968997,-0.64228964,4,false,-2.4562173,0.06875,0.06875,2b8c858fc4c18240
10,9,chain,25.0,0.5,0.01581139,1,0.000955,25,25.0,false,0.016605675,0.0030631663,-5.02501,-0.69830275,4,false,-2.4780724,0.08125,0.08125,c2da0e6404699d26
10,9,chain,25.0,0.5,0.01581139,2,0.000984,25,25.0,false,0.020505726,0.0025234462,-5.0544324,-0.727725,1,false,-2.4905226,0.1,0.01875,78e84548af3948bb
10,9,chain,25.0,0.5,0.01581139,3,0.00095,25,25.0,false,0.01908797,0.0035217882,-5.1288905,-0.80218315,1,false,-2.4437778,0.1,0.0125,0219b0b03919ec7f
10,9,chain,25.0,0.5,0.01581139,4,0.000948,25,25.0,false,0.011466086,0.0027022124,-5.1309533,-0.80424595,1,false,-2.472558,0.1375,0.0375,b5d7f4485a68b80b
10,9,chain,25.0,0.5,0.01581139,5,0.00096,25,25.0,false,0.017138958,0.0017766476,-5.1463375,-0.81963015,4,false,-2.4379108,0.125,0.0125,682c81765434d627
10,9,chain,25.0,0.5,0.01581139,6,0.000958,25,25.0,false,0.017962635,0.0043623447,-5.2105813,-0.88387394,1,false,-2.4746363,0.14375,0.01875,88319a5743f46d2a
10,9,chain,25.0,0.5,0.01581139,7,0.001065,25,25.0,false,0.020373344,0.0018729806,-5.259841,-0.9331336,4,false,-2.487489,0.1375,0.00625,5f5e91b726915b87
10,9,chain,25.0,0.5,0.01581139,8,0.001149,25,25.0,false,0.010249555,0.0038790465,-5.236358,-0.9096508,1,false,-2.486596,0.1375,0.0,5f5e91b726915b87
10,9,chain,25.0,0.5,0.01581139,9,0.000982,25,25.0,false,0.02759397,0.0035879852,-5.218022,-0.8913145,3,false,-2.4825828,0.13125,0.00625,f51246c7afb59462
10,9,chain,25.0,0.5,0.01581139,10,0.000975,25,25.0,false,0.022382915,0.004095793,-5.236192,-0.90948486,3,false,-2.4620025,0.1375,0.00625,f27de546bad0344f
10,9,chain,25.0,0.5,0.01581139,11,0.000996,25,25.0,false,0.020645857,0.0030382515,-5.2265277,-0.8998203,3,false,-2.4637372,0.1375,0.0,f27de546bad0344f
10,9,chain,25.0,0.5,0.01581139,12,0.000979,25,25.0,false,0.00956893,0.0034376027,-5.231362,-0.9046545,1,false,-2.4661963,0.14375,0.00625,8b04fab5a5b27ba6
10,9,chain,25.0,0.5,0.01581139,13,0.00108,25,25.0,false,0.015327156,0.0018464208,-5.236889,-0.9101815,1,false,-2.4815814,0.14375,0.0,8b04fab5a5b27ba6
10,9,chain,25.0,0.5,0.01581139,14,0.001106,25,25.0,false,0.012203455,0.004637492,-5.2457685,-0.9190612,3,false,-2.4500008,0.14375,0.0,8b04fab5a5b27ba6
10,9,chain,25.0,0.5,0.01581139,15,0.001075,25,25.0,false,0.011931717,0.0045729876,-5.2399473,-0.91323996,1,false,-2.4289668,0.15,0.00625,2d061d2614f97171
10,9,chain,25.0,0.5,0.01581139,16,0.001075,25,25.0,false,0.022445202,0.0046238783,-5.2639923,-0.93728495,1,false,-2.4024673,0.15,0.0,2d061d2614f97171
10,9,chain,25.0,0.5,0.01581139,17,0.001046,25,25.0,false,0.016381204,0.0018359661,-5.2453184,-0.91861105,3,false,-2.392226,0.1375,0.0125,254152843ba7a8bf
10,9,chain,25.0,0.5,0.01581139,18,0.001078,25,25.0,false,0.009912074,0.0018727422,-5.2512307,-0.92452335,1,false,-2.4395123,0.1375,0.0,254152843ba7a8bf
10,9,chain,25.0,0.5,0.01581139,19,0.000996,25,25.0,false,0.015971601,0.0026658773,-5.2900796,-0.96337223,1,false,-2.4253244,0.14375,0.00625,83403013cc60b2f4
10,9,chain,25.0,0.5,0.01581139,20,0.001036,25,25.0,false,0.019217312,0.003923905,-5.262065,-0.9353576,3,false,-2.4410336,0.14375,0.0,83403013cc60b2f4
10,9,chain,25.0,1.0,0.03162278,1,0.001164,25,25.0,false,0.014009774,0.0037617327,-5.2771482,-0.9504409,1,false,-2.4578426,0.14375,0.14375,83403013cc60b2f4
10,9,chain,25.0,1.0,0.03162278,2,0.000984,25,25.0,false,0.013943434,0.002724409,-5.2349205,-0.90821314,4,false,-2.4435666,0.15,0.00625,e7e5ba467fc05d21
10,9,chain,25.0,1.0,0.03162278,3,0.001089,25,25.0,false,0.024590373,0.0026739954,-5.3029003,-0.97619295,1,false,-2.4568217,0.15,0.0,e7e5ba467fc05d21
10,9,chain,25.0,1.0,0.03162278,4,0.000989,25,25.0,false,0.010336816,0.0042422535,-5.28676,-0.9600525,1,false,-2.4326804,0.15,0.0,e7e5ba467fc05d21
10,9,chain,25.0,1.0,0.03162278,5,0.001051,25,25.0,false,0.02095139,0.002712059,-5.278974,-0.9522667,1,false,-2.472347,0.14375,0.00625,d410fcc1a7263a90
10,9,chain,25.0,1.0,0.03162278,6,0.001078,25,25.0,false,0.011847615,0.0034165978,-5.2999496,-0.9732423,1,false,-2.463405,0.15,0.00625,23b5d3439f3bbbbf
10,9,chain,25.0,1.0,0.03162278,7,0.001009,25,25.0,false,0.009011805,0.004091096,-5.2875032,-0.9607959,4,false,-2.4893658,0.15625,0.00625,09c97daac48513fe
10,9,chain,25.0,1.0,0.03162278,8,0.001001,25,25.0,false,0.013503909,0.0034857392,-5.2973948,-0.9706874,1,false,-2.467948,0.15625,0.0,09c97daac48513fe
10,9,chain,25.0,1.0,0.03162278,9,0.001004,25,25.0,false,0.014740229,0.0039743665,-5.2986712,-0.9719639,4,false,-2.4670208,0.1625,0.00625,e2e6ca9a0d7bd095
10,9,chain,25.0,1.0,0.03162278,10,0.000986,25,25.0,false,0.013457239,0.0033043863,-5.331915,-1.0052075,3,false,-2.4851375,0.1625,0.0,e2e6ca9a0d7bd095
10,9,chain,25.0,1.0,0.03162278,11,0.000982,25,25.0,false,0.021017492,0.002169609,-5.321574,-0.99486685,1,false,-2.4810896,0.15625,0.00625,09c97daac48513fe
10,9,chain,25.0,1.0,0.03162278,12,0.000995,25,25.0,false,0.009130776,0.0033091188,-5.311224,-0.9845166,1,false,-2.4698017,0.15,0.00625,45dd4b1a3253e08b
10,9,chain,25.0,1.0,0.03162278,13,0.001079,25,25.0,false,0.021057248,0.0033847808,-5.3273945,-1.0006871,3,false,-2.453637,0.15625,0.00625,09c97daac48513fe
10,9,chain,25.0,1.0,0.03162278,14,0.001025,25,25.0,false,0.018225074,0.0027180673,-5.3338985,-1.0071912,3,false,-2.4631941,0.15,0.00625,45dd4b1a3253e08b
10,9,chain,25.0,1.0,0.03162278,15,0.000993,25,25.0,false,0.020818949,0.0035419108,-5.342105,-1.0153975,3,false,-2.4632978,0.1625,0.0125,240e56bf84fcbb45
10,9,chain,25.0,1.0,0.03162278,16,0.000985,25,25.0,false,0.010200202,0.0028164268,-5.3574815,-1.0307741,3,false,-2.4719188,0.1625,0.0,240e56bf84fcbb45
10,9,chain,25.0,1.0,0.03162278,17,0.001001,25,25.0,false,0.010052502,0.0034774782,-5.3413997,-1.0146923,1,false,-2.444789,0.15625,0.00625,2b98720571dc3944
10,9,chain,25.0,1.0,0.03162278,18,0.000981,25,25.0,false,0.021754324,0.0012906671,-5.331814,-1.0051064,3,false,-2.4680526,0.1625,0.00625,240e56bf84fcbb45
10,9,chain,25.0,1.0,0.03162278,19,0.000992,25,25.0,false,0.014055014,0.0028951645,-5.3289275,-1.0022202,1,false,-2.4874268,0.15625,0.00625,2b98720571dc3944
10,9,chain,25.0,1.0,0.03162278,20,0.001353,25,25.0,false,0.017101228,0.0026273846,-5.3208942,-0.9941869,3,false,-2.491621,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,1,0.001178,25,25.0,false,0.021972895,0.002326286,-5.320507,-0.9937997,3,false,-2.4514272,0.15,0.15,2d18225e2c14b943
10,9,chain,25.0,2.0,0.06324556,2,0.001162,25,25.0,false,0.016131759,0.00470953,-5.3249702,-0.9982629,3,false,-2.460419,0.15,0.0,2d18225e2c14b943
10,9,chain,25.0,2.0,0.06324556,3,0.001173,25,25.0,false,0.012587249,0.004566741,-5.337513,-1.0108056,1,false,-2.4741788,0.15625,0.00625,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,4,0.001305,25,25.0,false,0.011961937,0.0050138715,-5.3654075,-1.0387001,4,false,-2.47789,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,5,0.001078,25,25.0,false,0.01806289,0.0026838542,-5.312087,-0.9853797,4,false,-2.473076,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,6,0.001014,25,25.0,false,0.014177144,0.002680111,-5.327911,-1.0012035,4,false,-2.4742815,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,7,0.001001,25,25.0,false,0.026866198,0.0035840513,-5.3402767,-1.0135694,1,false,-2.4822478,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,8,0.001298,25,25.0,false,0.014120698,0.0055416464,-5.3454556,-1.0187483,1,false,-2.4899418,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,9,0.00133,25,25.0,false,0.014322042,0.0028855086,-5.3506227,-1.0239153,3,false,-2.469262,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,10,0.001326,25,25.0,false,0.018178701,0.004176414,-5.329855,-1.0031476,3,false,-2.468508,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,11,0.001271,25,25.0,false,0.013936818,0.0031147958,-5.320868,-0.99416065,1,false,-2.47569,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,12,0.00135,25,25.0,false,0.012611389,0.004346633,-5.3425617,-1.0158544,4,false,-2.481355,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,13,0.001342,25,25.0,false,0.019070685,0.0040596724,-5.2947025,-0.96799517,3,false,-2.4850147,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,14,0.001022,25,25.0,false,0.010311604,0.0036753297,-5.3470626,-1.0203552,4,false,-2.4640524,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,15,0.000996,25,25.0,false,0.014841974,0.0053981543,-5.313818,-0.9871106,3,false,-2.467336,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,16,0.000984,25,25.0,false,0.016166389,0.005477154,-5.369381,-1.0426736,3,false,-2.487979,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,17,0.000991,25,25.0,false,0.014959276,0.005549431,-5.3587084,-1.032001,4,false,-2.4853377,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,18,0.000992,25,25.0,false,0.019862652,0.0030897737,-5.358066,-1.0313587,3,false,-2.4766815,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,19,0.00098,25,25.0,false,0.023405194,0.002998686,-5.353888,-1.0271807,3,false,-2.475999,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,2.0,0.06324556,20,0.000983,25,25.0,false,0.018986762,0.005242181,-5.3407097,-1.0140023,4,false,-2.4693625,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,1,0.001168,25,25.0,false,0.012528539,0.0066111805,-5.358593,-1.0318856,3,false,-2.4939575,0.15625,0.15625,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,2,0.001153,25,25.0,false,0.016797662,0.0060387137,-5.304064,-0.97735643,1,false,-2.48321,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,3,0.001019,25,25.0,false,0.013686001,0.005209124,-5.310143,-0.98343563,3,false,-2.460103,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,4,0.000992,25,25.0,false,0.010193229,0.007767868,-5.3094387,-0.98273134,1,false,-2.4769106,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,5,0.000996,25,25.0,false,0.01846844,0.0061286925,-5.3171067,-0.99039936,3,false,-2.4779975,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,6,0.000974,25,25.0,false,0.015558958,0.006838191,-5.3109713,-0.9842639,1,false,-2.4715652,0.15625,0.0,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,7,0.001051,25,25.0,false,0.022865772,0.007747877,-5.3390546,-1.0123472,3,false,-2.462836,0.15,0.00625,2d18225e2c14b943
10,9,chain,25.0,4.0,0.12649111,8,0.000986,25,25.0,false,0.014393866,0.00581466,-5.347154,-1.0204468,3,false,-2.4885492,0.15625,0.00625,2b98720571dc3944
10,9,chain,25.0,4.0,0.12649111,9,0.000981,25,25.0,false,0.014349163,0.0067469003,-5.29219,-0.9654827,4,false,-2.463035,0.15,0.00625,2d18225e2c14b943
10,9,chain,25.0,4.0,0.12649111,10,0.001083,25,25.0,false,0.017177403,0.008309401,-5.3209195,-0.99421215,3,false,-2.4841151,0.14375,0.00625,ba8b29aa78aec9f0
10,9,chain,25.0,4.0,0.12649111,11,0.001149,25,25.0,false,0.011665821,0.007968569,-5.3363023,-1.0095949,3,false,-2.4714901,0.14375,0.0,ba8b29aa78aec9f0
10,9,chain,25.0,4.0,0.12649111,12,0.001001,25,25.0,false,0.015487373,0.0051723956,-5.3519993,-1.0252919,1,false,-2.4657595,0.15,0.00625,2d18225e2c14b943
10,9,chain,25.0,4.0,0.12649111,13,0.00099,25,25.0,false,0.015250266,0.00763067,-5.304039,-0.97733164,3,false,-2.4816895,0.15625,0.00625,bf9825e6a5ec2b50
10,9,chain,25.0,4.0,0.12649111,14,0.000999,25,25.0,false,0.009818196,0.00713985,-5.345244,-1.0185366,3,false,-2.4641943,0.15625,0.0,bf9825e6a5ec2b50
10,9,chain,25.0,4.0,0.12649111,15,0.001278,25,25.0,false,0.02131468,0.00898949,-5.3611026,-1.0343952,3,false,-2.4618785,0.15625,0.0,bf9825e6a5ec2b50
10,9,chain,25.0,4.0,0.12649111,16,0.000993,25,25.0,false,0.020458102,0.0065705776,-5.324042,-0.9973345,3,false,-2.4939394,0.15625,0.0,bf9825e6a5ec2b50
10,9,chain,25.0,4.0,0.12649111,17,0.000986,25,25.0,false,0.024547279,0.006983686,-5.328179,-1.0014715,1,false,-2.4926527,0.15,0.00625,32251e9a59521aa3
10,9,chain,25.0,4.0,0.12649111,18,0.001002,25,25.0,false,0.014491141,0.006441486,-5.3200183,-0.9933109,4,false,-2.4890053,0.15,0.0,32251e9a59521aa3
10,9,chain,25.0,4.0,0.12649111,19,0.001002,25,25.0,false,0.018843472,0.0075439336,-5.332211,-1.0055037,3,false,-2.4712355,0.15,0.0,32251e9a59521aa3
10,9,chain,25.0,4.0,0.12649111,20,0.000985,25,25.0,false,0.02682966,0.005587709,-5.3153677,-0.98866034,3,false,-2.4681115,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,1,0.002059,50,50.0,false,0.025168002,0.0041681887,-5.3437,-1.0169926,3,false,-2.4641857,0.15,0.15,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,2,0.001995,50,50.0,false,0.009022713,0.0039447667,-5.3489122,-1.0222049,3,false,-2.4648147,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,3,0.001968,50,50.0,false,0.018482685,0.0040197372,-5.319527,-0.9928198,4,false,-2.4613945,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,4,0.00227,50,50.0,false,0.028171241,0.0015599966,-5.3846292,-1.0579219,1,false,-2.4745164,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,5,0.001983,50,50.0,false,0.011577249,0.0062510967,-5.3280663,-1.001359,3,false,-2.4927657,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,6,0.001967,50,50.0,false,0.008420646,0.0020639778,-5.319562,-0.9928546,3,false,-2.4788306,0.15,0.0,32251e9a59521aa3
10,9,chain,50.0,0.5,0.01581139,7,0.002198,50,50.0,false,0.016177952,0.00476166,-5.3405313,-1.013824,4,false,-2.490798,0.15,0.0,32251e9a59521aa3
