config,step,q,residual_rms,residual_max,dH_rms,meanabs,frac_09,step_delta,energy,readout_abs,stepsize,temperature,stepsize_start,stepsize_stop,stepsize_duration,temp_duration
eta=0.12->0.01@5000_T=floor,2000,0.973072152134,0.0277154805413,0.0647255960414,0.921931643609,0.968312467058,0.975,0.0499220257486,-10.5102103271,0.25026554683,0.0496,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,2500,0.978900228431,0.0215709863948,0.0496906306596,0.928842331147,0.980331491505,0.9875,0.0390061745442,-10.6230756842,0.25521209605,0.0375,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,3000,0.983611011398,0.0166660095849,0.043757297794,0.932568217753,0.986932997005,1,0.020630325755,-10.6925759263,0.252790705193,0.0276,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,3500,0.988579511568,0.011557828874,0.0328338942118,0.936328195875,0.991916127427,1,0.0127228422718,-10.7803401858,0.252131591716,0.0199,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,4000,0.991714790005,0.0083548129577,0.0212965705894,0.93775144394,0.993410774231,1,0.00873860465229,-10.83445457,0.251533957466,0.0144,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,4500,0.993728127575,0.00631183200042,0.0187366969251,0.93913474586,0.995397957577,1,0.00575641554464,-10.8718700172,0.249689210075,0.0111,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T=floor,5000,0.994683324219,0.00534585729398,0.0107043388415,0.939574836014,0.99553035552,1,0.00525021828216,-10.8847883709,0.250318738265,0.01,0.0001,0.12,0.01,5000,0
eta=0.12->0.01@5000_T@1000,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,500,0.773042285374,0.294748212575,0.746552191663,0.721807472345,0.617099530576,0.15,0.676196476939,-6.08909901174,0.597713774547,0.0991,0.21053759513,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,1000,0.961237644518,0.0403901712638,0.0947371370876,0.919127707071,0.956189872051,0.95,0.666417037682,-10.1747980133,0.48388009834,0.0804,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,1500,0.966292555103,0.0348913487964,0.0799219059114,0.927134807989,0.970618479651,0.975,0.0633496902872,-10.3058236495,0.493511993902,0.0639,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,2000,0.975955855011,0.0247262703952,0.059585162044,0.931293652111,0.977817610155,0.9875,0.0270009094268,-10.417745749,0.48840372329,0.0496,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,2500,0.980031331679,0.0203834051797,0.056789909598,0.934830924777,0.983872586025,0.9875,0.0194474563378,-10.5210654783,0.493670275434,0.0375,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,3000,0.98315066742,0.0171385376354,0.0468451100683,0.935961879849,0.985618516857,0.9875,0.0119854559994,-10.5545057996,0.496306812963,0.0276,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,3500,0.988921428576,0.0112073378868,0.0317830202183,0.93973779406,0.990447513248,0.9875,0.0114593432059,-10.6593773535,0.498619103291,0.0199,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,4000,0.991317977358,0.00875931311819,0.0204759726907,0.940685247298,0.991252137476,0.9875,0.00795371633936,-10.6956393701,0.497935034103,0.0144,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,4500,0.993613060044,0.00642974878476,0.019732105137,0.942083210819,0.993609998472,0.9875,0.00562394316299,-10.7385806427,0.498718730904,0.0111,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@1000,5000,0.994379434582,0.0056528728883,0.0125330211889,0.942733989426,0.994168993082,0.9875,0.00635804623686,-10.7533115701,0.498798212575,0.01,0.0001,0.12,0.01,5000,1000
eta=0.12->0.01@5000_T@2500,0,0.675169293678,0.48173316906,1,0.517553501781,0,0,0,-0.0806554741009,0,0.12,0.841850380522,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,500,0.732832775334,0.36487264442,0.839208429046,0.615704541325,0.505076887685,0.1,0.57108430426,-3.42854677537,0.332194023632,0.0991,0.538820243534,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,1000,0.765452582774,0.310399497036,0.757044836788,0.657476824491,0.587752526863,0.1875,0.69736761857,-5.1323330526,0.276443341547,0.0804,0.303130136988,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,1500,0.805137100695,0.244643726524,0.540820534979,0.785568164898,0.658924513053,0.25,0.683806805425,-7.43211264924,0.0870734447019,0.0639,0.134780060884,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,2000,0.909824901028,0.0991473075967,0.273787864613,0.89346287422,0.877599954959,0.7,0.42584017485,-9.55919277499,0.00830118966443,0.0496,0.0337700152209,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,2500,0.977002689663,0.0235468610785,0.0552397236538,0.930371007736,0.953604622102,0.9375,0.193467864667,-10.4816921389,0.00843773669732,0.0375,0.0001,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,3000,0.984116998827,0.0161493118026,0.0407094076995,0.932930338796,0.96572902924,0.9625,0.0449031103659,-10.5906064162,0.00569741157039,0.0276,0.0001,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,3500,0.98815129383,0.0120020767218,0.0308610650351,0.936213081771,0.973729320123,0.975,0.0315203730823,-10.6779805383,0.00340512068145,0.0199,0.0001,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,4000,0.989780197884,0.010325884346,0.031913035853,0.936254681505,0.976391742704,0.975,0.0148460962266,-10.6888070178,0.00314166748431,0.0144,0.0001,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,4500,0.991909321448,0.00815851112304,0.0259697329099,0.938657706625,0.98005292308,0.975,0.010586488389,-10.7374952851,0.000762354775447,0.0111,0.0001,0.12,0.01,5000,2500
eta=0.12->0.01@5000_T@2500,5000,0.992395073876,0.00766502266761,0.023088328065,0.938897674645,0.981321875194,0.975,0.00844524306345,-10.7464678635,0.00168534931835,0.01,0.0001,0.12,0.01,5000,2500
