column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
1,initial,0.38766378044522304,-0.3106350159122275,1,2,1,25,2
2,initial,0.2682686861983141,-0.20451887951385533,1,2,1,25,2
3,initial,0.40335691655190253,-0.33719738051124315,1,2,1,25,2
4,initial,0.2747642801164909,0.13070203453865326,1,2,1,25,2
5,initial,0.30883210715580783,-0.023512847773830496,1,2,1,25,2
6,initial,0.22604315276436043,0.11646472798126062,1,2,1,25,2
7,initial,0.3533486120861228,0.07424605131442392,1,2,1,25,2
8,initial,0.39508695788639553,0.39508695788639553,1,2,1,25,2
1,initial,0.0,0.0,1,1,1,0,3
2,initial,0.0,0.0,1,1,1,0,3
3,initial,0.0,0.0,1,1,1,0,3
4,initial,0.0,0.0,1,1,1,0,3
5,initial,0.0,0.0,1,1,1,0,3
6,initial,0.0,0.0,1,1,1,0,3
7,initial,0.0,0.0,1,1,1,0,3
8,initial,0.0,0.0,1,1,1,0,3
1,initial,0.0994440478058991,0.0021463103523110642,1,1,1,1,3
2,initial,0.11536960262956668,0.032082819889215,1,1,1,1,3
3,initial,0.08889144086679021,0.008366921268712527,1,1,1,1,3
4,initial,0.08625885051248763,0.015522898178445498,1,1,1,1,3
5,initial,0.10595099439732103,0.033609383480700444,1,1,1,1,3
6,initial,0.07559257196279534,0.01491741571896817,1,1,1,1,3
7,initial,0.06935122441179507,-0.0212341587303047,1,1,1,1,3
8,initial,0.045890355259558535,-0.02377288330731886,1,1,1,1,3
1,initial,0.1932155570298736,-0.0013680257327503276,1,1,1,2,3
2,initial,0.1220492964186927,0.07611864884377062,1,1,1,2,3
3,initial,0.13982374378904633,0.021340197551267745,1,1,1,2,3
4,initial,0.10329152758799494,0.04870577152093842,1,1,1,2,3
5,initial,0.1750344415129964,0.04705837755915242,1,1,1,2,3
6,initial,0.08316111555297091,0.010437034318962972,1,1,1,2,3
7,initial,0.0946220163748562,-0.0011197116497044819,1,1,1,2,3
8,initial,0.10601892643172893,0.02662928591539586,1,1,1,2,3
1,initial,0.26089985371693764,-0.011784410067733585,1,1,1,3,3
2,initial,0.1630065222651457,0.12150569694560626,1,1,1,3,3
3,initial,0.1567687759961106,0.039045169458404506,1,1,1,3,3
4,initial,0.1602741184843865,0.042743434077745605,1,1,1,3,3
5,initial,0.19420570567543763,0.04047688062393585,1,1,1,3,3
6,initial,0.0967887884409944,0.023713296600797632,1,1,1,3,3
7,initial,0.1311240274963528,0.024518165995436898,1,1,1,3,3
8,initial,0.1356776978112122,0.08924819140338387,1,1,1,3,3
1,initial,0.3238103710698498,-0.04022019812179329,1,1,1,4,3
2,initial,0.1716329681124845,0.13257207924293157,1,1,1,4,3
3,initial,0.16424340937888562,0.06916031643542898,1,1,1,4,3
4,initial,0.19773803603426765,0.09100487592111298,1,1,1,4,3
5,initial,0.23378361678635873,0.09718181135339807,1,1,1,4,3
6,initial,0.15967119867885213,0.03325058409753193,1,1,1,4,3
7,initial,0.1731623678879839,0.005678887474652741,1,1,1,4,3
8,initial,0.1590092657749544,0.09202378810039909,1,1,1,4,3
1,initial,0.3472009566836678,-0.041815328780888644,1,1,1,5,3
2,initial,0.22740173088399795,0.15491325357748242,1,1,1,5,3
3,initial,0.1622155811140905,0.0712200898667775,1,1,1,5,3
4,initial,0.23127320434058093,0.04867259221015902,1,1,1,5,3
5,initial,0.25625390880749555,0.13048697506789242,1,1,1,5,3
6,initial,0.22825646486408002,0.06460159112436599,1,1,1,5,3
7,initial,0.1744501554862503,-0.010710830580499257,1,1,1,5,3
8,initial,0.17027648874150525,0.06786678191020783,1,1,1,5,3
1,initial,0.34251838845871385,-0.029207386750583278,1,1,1,6,3
2,initial,0.2211399010462834,0.19264006383446156,1,1,1,6,3
3,initial,0.18990740458910277,0.09690368828566004,1,1,1,6,3
4,initial,0.22325310051438702,0.07462250136641892,1,1,1,6,3
5,initial,0.29003657471880323,0.1479122393059362,1,1,1,6,3
6,initial,0.28273897668849834,0.09888895514557931,1,1,1,6,3
7,initial,0.1547639688105501,0.022213517578621438,1,1,1,6,3
8,initial,0.18028098355286964,0.025998291885449,1,1,1,6,3
1,initial,0.3900752458989116,-0.016566306629393263,1,1,1,7,3
2,initial,0.2678016226034838,0.15010531133255978,1,1,1,7,3
3,initial,0.22057909786899257,0.146942295154467,1,1,1,7,3
4,initial,0.191137181182423,0.09858849976301083,1,1,1,7,3
5,initial,0.2742323415036344,0.11530469051334903,1,1,1,7,3
6,initial,0.23616128006527165,0.04685399494099529,1,1,1,7,3
7,initial,0.18870945880883438,0.039559256054273795,1,1,1,7,3
8,initial,0.19772064874573392,0.019674311512227483,1,1,1,7,3
1,initial,0.4191705107796756,-0.05485030540705915,1,1,1,8,3
2,initial,0.2777933781899197,0.19517483026173393,1,1,1,8,3
3,initial,0.2495978186197591,0.12306017404800175,1,1,1,8,3
4,initial,0.18258369575801936,0.06529285451003783,1,1,1,8,3
5,initial,0.27157547791861564,0.13863514797451865,1,1,1,8,3
6,initial,0.23941876871507833,0.07397273275260273,1,1,1,8,3
7,initial,0.1974275167284279,0.05459108714225994,1,1,1,8,3
8,initial,0.23263474823350994,-0.01165799271738037,1,1,1,8,3
1,initial,0.3518925411136236,-0.03671049259741683,1,1,1,9,3
2,initial,0.31179485577124744,0.18731149967688948,1,1,1,9,3
3,initial,0.2580977649101332,0.1169077352612457,1,1,1,9,3
4,initial,0.22903690583471303,0.06617362621281758,1,1,1,9,3
5,initial,0.3199171132286904,0.135193345745951,1,1,1,9,3
6,initial,0.24231937681470053,0.05230429375326523,1,1,1,9,3
7,initial,0.18650903481525646,0.05097683251379618,1,1,1,9,3
8,initial,0.2299487001632788,0.004323414154623291,1,1,1,9,3
1,initial,0.36109043714773853,0.013809168625800144,1,1,1,10,3
2,initial,0.28611195885586505,0.16592576721016397,1,1,1,10,3
3,initial,0.29438226088003644,0.07927761854204507,1,1,1,10,3
4,initial,0.2806711900612201,0.023361976335837795,1,1,1,10,3
5,initial,0.3141625073635287,0.14226332512509113,1,1,1,10,3
6,initial,0.2202356639182343,0.017168029344128158,1,1,1,10,3
7,initial,0.2236289791369722,0.023807897760483178,1,1,1,10,3
8,initial,0.22405982218647968,-0.01826647810333988,1,1,1,10,3
1,initial,0.42796371822863527,-0.029005269250608576,1,1,1,11,3
2,initial,0.319638056204702,0.13584551601185457,1,1,1,11,3
3,initial,0.35362031804744715,0.07660813653020818,1,1,1,11,3
4,initial,0.2823679804571233,0.029519131208857515,1,1,1,11,3
5,initial,0.2806273446519262,0.1557850354198001,1,1,1,11,3
6,initial,0.28863546864081724,0.1176834344543225,1,1,1,11,3
7,initial,0.19841156523719106,-0.0063931400399293015,1,1,1,11,3
8,initial,0.2156032437806981,-0.04144793785024352,1,1,1,11,3
1,initial,0.4370423708158276,-0.03369985083189091,1,1,1,12,3
2,initial,0.37633175520010675,0.16041507325223886,1,1,1,12,3
3,initial,0.30889443453349585,0.04586113983273913,1,1,1,12,3
4,initial,0.32329106766323257,0.05527492474232705,1,1,1,12,3
5,initial,0.2983177113285925,0.14917273729720415,1,1,1,12,3
6,initial,0.2887038048222631,0.12187135496814705,1,1,1,12,3
7,initial,0.21596988197130443,-0.0575666748471995,1,1,1,12,3
8,initial,0.24416058673324686,-0.031944339352072235,1,1,1,12,3
1,initial,0.4637800641973303,-0.07491194091756877,1,1,1,13,3
2,initial,0.3586682738904059,0.18504449245648266,1,1,1,13,3
3,initial,0.25990740903275805,0.026833687788032225,1,1,1,13,3
4,initial,0.34182303943951176,0.08282585425293497,1,1,1,13,3
5,initial,0.3203475157471994,0.10608714174571765,1,1,1,13,3
6,initial,0.3467409224202509,0.1747316374841389,1,1,1,13,3
7,initial,0.18948925506518083,-0.014861402936697916,1,1,1,13,3
8,initial,0.2744153849531722,-0.014936461614694793,1,1,1,13,3
1,initial,0.46970123766739447,-0.07869189472623245,1,1,1,14,3
2,initial,0.3307444578979863,0.17073191414802213,1,1,1,14,3
3,initial,0.2308030896194578,0.05059102491283843,1,1,1,14,3
4,initial,0.32258536940519605,0.0652857997945609,1,1,1,14,3
5,initial,0.2724178346355962,0.09828536943322115,1,1,1,14,3
6,initial,0.331438077957856,0.15767324233591645,1,1,1,14,3
7,initial,0.16441023103448177,-0.015618518096556289,1,1,1,14,3
8,initial,0.21840466758560273,-0.11767026192269357,1,1,1,14,3
1,initial,0.47671463049117363,-0.04404758198138714,1,1,1,15,3
2,initial,0.32811309978748493,0.11227783218325656,1,1,1,15,3
3,initial,0.18639825320014725,0.05704249567389832,1,1,1,15,3
4,initial,0.27796645479060933,0.07208284125261075,1,1,1,15,3
5,initial,0.2905722859080392,0.12443001590038547,1,1,1,15,3
6,initial,0.3973366341352164,0.19916536917748678,1,1,1,15,3
7,initial,0.1626968175505594,-0.02449214398487183,1,1,1,15,3
8,initial,0.2555219475512666,-0.071138004687922,1,1,1,15,3
1,initial,0.4375496433416577,-0.07429415438238178,1,1,1,16,3
2,initial,0.32377850207155456,0.13452971645961348,1,1,1,16,3
3,initial,0.1820375428335308,0.07147045019285221,1,1,1,16,3
4,initial,0.2844722993925407,0.140224580577232,1,1,1,16,3
5,initial,0.3379989202810283,0.08765355626262382,1,1,1,16,3
6,initial,0.40530917683867707,0.20001823372101515,1,1,1,16,3
7,initial,0.17899157120640197,-0.0020366106536368785,1,1,1,16,3
8,initial,0.2579373111947716,-0.04676431026020167,1,1,1,16,3
1,initial,0.4748298787901592,-0.10201297834916226,1,1,1,17,3
2,initial,0.3573538196888384,0.13506912047842154,1,1,1,17,3
3,initial,0.21885931711901885,0.08209660874881097,1,1,1,17,3
4,initial,0.27764335501132453,0.16007004040828612,1,1,1,17,3
5,initial,0.32595493631251427,0.08935530900300334,1,1,1,17,3
6,initial,0.386141633877245,0.18689185955940557,1,1,1,17,3
7,initial,0.1504801903675554,-0.002529007521953574,1,1,1,17,3
8,initial,0.3277882580868908,-0.1234166156010014,1,1,1,17,3
1,initial,0.4405202746312829,-0.08905424884571576,1,1,1,18,3
2,initial,0.3622433676202505,0.14265257489199437,1,1,1,18,3
3,initial,0.2169306054843472,0.088054055507976,1,1,1,18,3
4,initial,0.25291566632654916,0.16305687943360414,1,1,1,18,3
5,initial,0.3827222747852686,0.11048124499674813,1,1,1,18,3
6,initial,0.36900911158527067,0.17927138036764673,1,1,1,18,3
7,initial,0.1620936367839116,0.032899789806098284,1,1,1,18,3
8,initial,0.3124030250981107,-0.1337423168620817,1,1,1,18,3
1,initial,0.4540911264254197,-0.12242989739199238,1,1,1,19,3
2,initial,0.37443063738715526,0.1371202362815397,1,1,1,19,3
3,initial,0.24492892291046203,0.11097461506873127,1,1,1,19,3
4,initial,0.22094489711480547,0.146821116244713,1,1,1,19,3
5,initial,0.3841556314170681,0.11028773997622142,1,1,1,19,3
6,initial,0.38205325210288754,0.23149538830245076,1,1,1,19,3
7,initial,0.13471072228983613,0.025514537672133734,1,1,1,19,3
8,initial,0.28934053169998586,-0.13270849799556994,1,1,1,19,3
1,initial,0.504381089978786,-0.10317010373676704,1,1,1,20,3
2,initial,0.39679103079729705,0.10337811754604276,1,1,1,20,3
3,initial,0.2143253108542653,0.14224208606208358,1,1,1,20,3
4,initial,0.25178590551552965,0.11833979310491796,1,1,1,20,3
5,initial,0.3784590562197598,0.10467030906406904,1,1,1,20,3
6,initial,0.38664478609343467,0.20503404176763262,1,1,1,20,3
7,initial,0.0972624473152172,0.052804926334409405,1,1,1,20,3
8,initial,0.2826131521703887,-0.15016361106233148,1,1,1,20,3
1,initial,0.44108736647030267,-0.011231130676548233,1,1,1,21,3
2,initial,0.41182113142019283,0.1002179839514523,1,1,1,21,3
3,initial,0.21517459557607585,0.11846645155642772,1,1,1,21,3
4,initial,0.2763535739791576,0.10840731983033974,1,1,1,21,3
5,initial,0.3888751842019892,0.13020679049159584,1,1,1,21,3
6,initial,0.37385661982389473,0.17146222664540497,1,1,1,21,3
7,initial,0.15764035536247606,0.07337248802169263,1,1,1,21,3
8,initial,0.26056448032816226,-0.13364009992807968,1,1,1,21,3
1,initial,0.48868896566488035,-0.021097287460487266,1,1,1,22,3
2,initial,0.37731785734141116,0.07269655739841491,1,1,1,22,3
3,initial,0.18597130708444654,0.0471145539824467,1,1,1,22,3
4,initial,0.24113398511683803,0.07221293058031697,1,1,1,22,3
5,initial,0.43797606313249476,0.10877688936966873,1,1,1,22,3
6,initial,0.35900007824773367,0.2094713047708125,1,1,1,22,3
7,initial,0.14822669122597446,0.09767192259017528,1,1,1,22,3
8,initial,0.2575307578538535,-0.1476064276284894,1,1,1,22,3
1,initial,0.4965060516057537,-0.062331188907591394,1,1,1,23,3
2,initial,0.4487095218482372,0.047914970306072474,1,1,1,23,3
3,initial,0.1829373150990974,0.039097979572574104,1,1,1,23,3
4,initial,0.21908023164738843,0.07034052582498779,1,1,1,23,3
5,initial,0.38944394017116,0.0967264957737838,1,1,1,23,3
6,initial,0.3574757475193332,0.19448188269874678,1,1,1,23,3
7,initial,0.20234126491876148,0.13932911138089762,1,1,1,23,3
8,initial,0.24031242000898645,-0.09732116073824204,1,1,1,23,3
1,initial,0.4883074989739966,-0.0538380561822406,1,1,1,24,3
2,initial,0.4220991144283691,0.03378802822962888,1,1,1,24,3
3,initial,0.27224900300123056,0.0630072118444944,1,1,1,24,3
4,initial,0.24834619378555234,0.014674583666282163,1,1,1,24,3
5,initial,0.38797469371020843,0.07763748042873254,1,1,1,24,3
6,initial,0.3215930563965046,0.16967895199922442,1,1,1,24,3
7,initial,0.18566061666850575,0.13550884847451453,1,1,1,24,3
8,initial,0.25020010710148,-0.1548580254250705,1,1,1,24,3
1,initial,0.5160425933945786,-0.07560857110840326,1,1,1,25,3
2,initial,0.40489135011961974,0.09872696905643707,1,1,1,25,3
3,initial,0.30839830943333785,0.06425700839305315,1,1,1,25,3
4,initial,0.20446187148937867,0.05761630348863553,1,1,1,25,3
5,initial,0.41656838555667863,0.037718163928411624,1,1,1,25,3
6,initial,0.32118906934179225,0.14919428919791772,1,1,1,25,3
7,initial,0.19260932908342462,0.1294190804205765,1,1,1,25,3
8,initial,0.29865881967796604,-0.162997223298038,1,1,1,25,3
1,initial,0.0,0.0,1,2,1,0,3
2,initial,0.0,0.0,1,2,1,0,3
3,initial,0.0,0.0,1,2,1,0,3
4,initial,0.0,0.0,1,2,1,0,3
5,initial,0.0,0.0,1,2,1,0,3
6,initial,0.0,0.0,1,2,1,0,3
7,initial,0.0,0.0,1,2,1,0,3
8,initial,0.0,0.0,1,2,1,0,3
1,initial,0.06083549399290447,0.0015620013591734474,1,2,1,1,3
2,initial,0.07087386266703019,0.053223818088152096,1,2,1,1,3
3,initial,0.06482356706696667,-0.02453864709618113,1,2,1,1,3
4,initial,0.09249497264928225,-0.01058416342088847,1,2,1,1,3
5,initial,0.04301629918668187,-0.0012939860771828404,1,2,1,1,3
6,initial,0.06527416865092764,0.021673633436503047,1,2,1,1,3
7,initial,0.10996072232486657,-0.0015600026544013088,1,2,1,1,3
8,initial,0.07849113145797033,0.008204594643334076,1,2,1,1,3
1,initial,0.11223243239919567,0.010964522960932019,1,2,1,2,3
2,initial,0.05995492316722107,0.004141730507582618,1,2,1,2,3
3,initial,0.10876051503123552,-0.07182634664899129,1,2,1,2,3
4,initial,0.14215125643414286,-0.03521525233099311,1,2,1,2,3
5,initial,0.09765144531859941,-0.010507775437099257,1,2,1,2,3
6,initial,0.11982659521434698,0.019516534033243188,1,2,1,2,3
7,initial,0.13236973930757742,0.047255437511018517,1,2,1,2,3
8,initial,0.08309513658417811,0.00025994066568237745,1,2,1,2,3
1,initial,0.12958753922534444,-0.03654977351593637,1,2,1,3,3
2,initial,0.12097669359997956,0.050924365530559644,1,2,1,3,3
3,initial,0.1393354185265148,-0.11693236971591833,1,2,1,3,3
4,initial,0.16340270457961018,-0.015981559207276744,1,2,1,3,3
5,initial,0.10864678829622218,-0.004597184131805487,1,2,1,3,3
6,initial,0.1466328184762195,-0.015357947200127259,1,2,1,3,3
7,initial,0.11127182010553077,0.08606086572492308,1,2,1,3,3
8,initial,0.10900174822514072,-0.022840679639018653,1,2,1,3,3
1,initial,0.11623995668221855,-0.0023721863273493266,1,2,1,4,3
2,initial,0.20055769647840005,0.09154165673096944,1,2,1,4,3
3,initial,0.17416703324362923,-0.11230099391909235,1,2,1,4,3
4,initial,0.17481733455358844,-0.04180969425568885,1,2,1,4,3
5,initial,0.06660785680977485,-0.02769650271879187,1,2,1,4,3
6,initial,0.18075791610426387,-0.05512889652420208,1,2,1,4,3
7,initial,0.10072213071425479,0.04069504198941082,1,2,1,4,3
8,initial,0.14956327028528488,-0.0034862367672491013,1,2,1,4,3
1,initial,0.16690022474786365,-0.03373711217406494,1,2,1,5,3
2,initial,0.23892337033583738,0.12604045763240362,1,2,1,5,3
3,initial,0.19333936946507352,-0.11496902398257523,1,2,1,5,3
4,initial,0.14918881856714175,-0.02623448718714035,1,2,1,5,3
5,initial,0.1030964445395766,-0.06586306385064113,1,2,1,5,3
6,initial,0.20943115669500734,-0.06825230463582903,1,2,1,5,3
7,initial,0.08280717492073177,0.01466622172816636,1,2,1,5,3
8,initial,0.14134906903474553,-0.03352561817069413,1,2,1,5,3
1,initial,0.20582154246015616,-0.05266777198665268,1,2,1,6,3
2,initial,0.267750358831527,0.1524645314771922,1,2,1,6,3
3,initial,0.20417517303935656,-0.16491223901626398,1,2,1,6,3
4,initial,0.20758525908782047,0.030843222757240128,1,2,1,6,3
5,initial,0.1260092154083543,-0.06212832916245441,1,2,1,6,3
6,initial,0.1978141155064084,-0.032195518489797924,1,2,1,6,3
7,initial,0.07926847963375694,-0.02736315072675408,1,2,1,6,3
8,initial,0.09873308118725051,0.016285328090582196,1,2,1,6,3
1,initial,0.2359940381636304,-0.06520111072753643,1,2,1,7,3
2,initial,0.28688239250725034,0.1491526510596388,1,2,1,7,3
3,initial,0.21520397815078157,-0.18903673838210894,1,2,1,7,3
4,initial,0.21087157873670181,0.006496200546622349,1,2,1,7,3
5,initial,0.07078895475628612,-0.018556285545559922,1,2,1,7,3
6,initial,0.2174383491285578,0.009409740301530307,1,2,1,7,3
7,initial,0.09465888878563047,0.0004078776430501384,1,2,1,7,3
8,initial,0.15450730826356956,0.056286143946470885,1,2,1,7,3
1,initial,0.29557468348303084,-0.11196708549032497,1,2,1,8,3
2,initial,0.31720222797801045,0.13068899736856343,1,2,1,8,3
3,initial,0.2633291330418224,-0.253257874426333,1,2,1,8,3
4,initial,0.22126685673555357,-0.012743972155602808,1,2,1,8,3
5,initial,0.09156227194454682,0.024244478094858538,1,2,1,8,3
6,initial,0.2636899438617335,-0.0016936054883339574,1,2,1,8,3
7,initial,0.16114459757265187,-0.07019106846434806,1,2,1,8,3
8,initial,0.13791041737274803,0.08117837247313227,1,2,1,8,3
1,initial,0.3710582401397048,-0.07508219411715938,1,2,1,9,3
2,initial,0.31541904394606596,0.1370209691841035,1,2,1,9,3
3,initial,0.307466903210962,-0.30326964926841044,1,2,1,9,3
4,initial,0.20757176866632482,-0.01474722286571123,1,2,1,9,3
5,initial,0.11482470572803326,0.06769812865552709,1,2,1,9,3
6,initial,0.27427995020477464,0.02603765677374202,1,2,1,9,3
7,initial,0.16938664953040442,-0.06831076784505417,1,2,1,9,3
8,initial,0.22042390550431212,0.08902204212974119,1,2,1,9,3
1,initial,0.3632071567995185,-0.14502855756366645,1,2,1,10,3
2,initial,0.2381658360774783,0.11359931602768561,1,2,1,10,3
3,initial,0.32625259400842055,-0.2753281301210416,1,2,1,10,3
4,initial,0.21162277592115653,-0.023200255821544107,1,2,1,10,3
5,initial,0.10397718908052074,0.06621959455321337,1,2,1,10,3
6,initial,0.2714249653529048,0.03465296529316768,1,2,1,10,3
7,initial,0.18118330657101822,0.009730936376873982,1,2,1,10,3
8,initial,0.22548016710151514,0.01470235272604771,1,2,1,10,3
1,initial,0.3648690482100434,-0.14278557525301186,1,2,1,11,3
2,initial,0.2531628867442275,0.1306796761942689,1,2,1,11,3
3,initial,0.33390289936379514,-0.2924434528107225,1,2,1,11,3
4,initial,0.22418858633526367,-0.005813290177760765,1,2,1,11,3
5,initial,0.14604038755162843,0.034311010919915716,1,2,1,11,3
6,initial,0.3524993616899192,0.0995207882104695,1,2,1,11,3
7,initial,0.22173364979533067,0.04114299356927667,1,2,1,11,3
8,initial,0.18603288959081088,0.05655729379005536,1,2,1,11,3
1,initial,0.3747296846848101,-0.17334225788479607,1,2,1,12,3
2,initial,0.2876088304213149,0.07664810830906335,1,2,1,12,3
3,initial,0.38186142968665093,-0.29556510876796294,1,2,1,12,3
4,initial,0.25751591203259777,0.0009231818463042909,1,2,1,12,3
5,initial,0.1591118123640739,0.020740252783341268,1,2,1,12,3
6,initial,0.3236522087530513,0.11375394045239924,1,2,1,12,3
7,initial,0.1568905216141545,0.05617792908838529,1,2,1,12,3
8,initial,0.2103593533521278,0.0787179378571316,1,2,1,12,3
1,initial,0.4071789883215922,-0.1268364869718995,1,2,1,13,3
2,initial,0.3185796880236378,0.07030433892068244,1,2,1,13,3
3,initial,0.35708731675713623,-0.29887785601563077,1,2,1,13,3
4,initial,0.27422569563481103,-0.06151145436053139,1,2,1,13,3
5,initial,0.1750310028449511,0.11828764869014946,1,2,1,13,3
6,initial,0.27304613386303767,0.07911511480245495,1,2,1,13,3
7,initial,0.18510786878675112,0.07904364766823789,1,2,1,13,3
8,initial,0.2370248653445771,0.0895125851435815,1,2,1,13,3
1,initial,0.48796467157135476,-0.17501409402407506,1,2,1,14,3
2,initial,0.3544271405976378,0.09763919897715563,1,2,1,14,3
3,initial,0.3762074444781573,-0.3326062620278262,1,2,1,14,3
4,initial,0.3523039153215203,-0.11661778027581375,1,2,1,14,3
5,initial,0.15062482427591695,0.09096856876806855,1,2,1,14,3
6,initial,0.24873248734298029,0.07792856247269289,1,2,1,14,3
7,initial,0.20072787551448612,0.07550288597770627,1,2,1,14,3
8,initial,0.20140422735196312,0.10591452948826621,1,2,1,14,3
1,initial,0.5493561159687568,-0.1774411359945674,1,2,1,15,3
2,initial,0.3413049919877923,0.09989991585752378,1,2,1,15,3
3,initial,0.39131676628837975,-0.31949072418489544,1,2,1,15,3
4,initial,0.4285101923523779,-0.11403665051338574,1,2,1,15,3
5,initial,0.2058482439624626,0.16402552606556903,1,2,1,15,3
6,initial,0.2558078312494394,0.07123097578496224,1,2,1,15,3
7,initial,0.18960259266275417,0.003981312336700092,1,2,1,15,3
8,initial,0.13495404600371197,0.09118467154178077,1,2,1,15,3
1,initial,0.5565634004818156,-0.21219507093113787,1,2,1,16,3
2,initial,0.3215639815016782,0.0933068184988966,1,2,1,16,3
3,initial,0.3826927015649189,-0.3151070656802237,1,2,1,16,3
4,initial,0.40906403791900126,-0.023960457884482048,1,2,1,16,3
5,initial,0.22865516111372414,0.17669383504369457,1,2,1,16,3
