front_position,graph_kind,left_edge_response,nn,output_response,repeat,right_edge_response,source_case,sweep,target_case,total_abs_hidden_response
4.430874700823008,initial,-0.09944474614697046,1,-0.27051498053811707,2,0.08084776133925611,1,9,4,1.610254315439777
4.396933366146006,initial,-0.06225879430833246,1,-0.28090729833474914,2,0.044186859255645874,1,10,4,1.7716307584808437
4.352429909179129,initial,-0.12528167972985219,1,-0.3161334105191609,2,0.03450917869888663,1,11,4,1.8070203095172477
4.304068823223598,initial,-0.11763989816412823,1,-0.2150250965441558,2,0.07167172795877311,1,12,4,1.7958212530488449
4.248441791670214,initial,-0.11466052211528509,1,-0.2944361294764606,2,0.07121427136738115,1,13,4,1.8202340519513789
4.219386896364949,initial,-0.12208425451029747,1,-0.2843551607081263,2,0.11106743102716218,1,14,4,1.7063330606354596
4.315999500329863,initial,-0.13074548544759723,1,-0.21167842885247734,2,0.08272211704053624,1,15,4,1.7829834353889848
4.1234641535301195,initial,-0.13615415603456651,1,-0.27047235319654583,2,0.04395981909807992,1,16,4,1.7950549514781753
4.151142946430115,initial,-0.1558264937577945,1,-0.32827866638931025,2,0.02844019481944679,1,17,4,1.8134067607760396
4.2284851760082995,initial,-0.18582764273753222,1,-0.31565736673539047,2,0.06590170133366001,1,18,4,1.935318574868062
4.1049476199850785,initial,-0.16324577686747935,1,-0.20444019645484102,2,0.013635747604369003,1,19,4,1.9295141374256597
4.068488188654328,initial,-0.1676344576164185,1,-0.15747036676591297,2,0.052643056834416946,1,20,4,2.089853892572075
3.994309509281889,initial,-0.18684167414549813,1,-0.18845738080341423,2,0.04568976208595375,1,21,4,2.215056799850144
4.026571610995287,initial,-0.1111330720291464,1,-0.30473074164504665,2,0.09611080466581685,1,22,4,2.13147257858117
4.043152488486057,initial,-0.0653295525228028,1,-0.1183319636732818,2,0.10843291286468089,1,23,4,2.114860161530903
4.0255903362801355,initial,-0.08025858550691244,1,-0.28151602724691327,2,0.042240821335030695,1,24,4,2.010570259776499
4.267838147489886,initial,-0.12308797071883407,1,-0.24976041550576933,2,0.0577465356953437,1,25,4,2.05144871790892
0.0,initial,0.0,1,0.0,1,0.0,2,0,1,0.0
4.568111561377977,initial,0.05764119115923479,1,-0.142315391381023,1,0.05446829221671471,2,1,1,0.691095827301539
4.465315885332468,initial,0.09668371349459301,1,-0.3269331155805083,1,0.06510406227381815,2,2,1,0.9655259828367632
4.632432896600991,initial,0.1068925329776686,1,-0.34687810974214683,1,0.028373472083820066,2,3,1,1.119572398334754
4.346272150171425,initial,0.1481810569210183,1,-0.32919571473924303,1,0.01243382206206391,2,4,1,1.1136266057819817
4.341247463024889,initial,0.1715930443280717,1,-0.37442634747008563,1,0.01709768083716968,2,5,1,1.1255310601074566
4.263081971775017,initial,0.20267275088184872,1,-0.3919832222849534,1,0.007839519653423842,2,6,1,1.3025471959819277
